Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
1496, poor coverage poor service poor billing even settling account simple tried complain never even registered complaint ee now far superior coverage make o look even like amateurs ,2,0,0,0,0,1,0,1,2,1,-0.75,Negative,05-Aug-15,Wednesday,Aug-15,,,,,,,,,,,,,,,,,,,
1497, cancel one contracts pay settlement price £ week later charge pounds estimate saying owe much month called customer service terrible understanding long wait offer two months free credit end still paid free credit given conclusion company illegally taken money bank account due automated services tried resolve problem fulfil customers service advisors managers say understand situation well enough even received email saying pay nothing month still charged promised company mistakes instead mistake resolved another mistake lied times company since age now even though o look persuasive ethical advertisements consistent offers recommend o anyone cancelled contracts looking elsewhere much better phone companies around another company puts profits front ethics ,2,4,1,2,2,4,1,7,5,10,3.25,Positive,05-Aug-15,Wednesday,Aug-15,,,,,,,,,,,,,,,,,,,
1498, bad network signal whatsoever main locations like railway stations use gbites internet network always depend free wifi public locations sign years contract  ll stuck paying nothing avoid avoid avoid ,1,3,1,2,0,1,0,1,2,2,-0.1,Negative,03-Aug-15,Monday,Aug-15,,,,,,,,,,,,,,,,,,,
1499, dads trying order iphone plus gb payment wont even go fault end hes spent hours phone lead nowhere waste time want phone ,0,2,1,0,0,1,0,0,4,1,-1.35,Negative,31-Jul-15,Friday,Jul-15,,,,,,,,,,,,,,,,,,,
1500, renewed contract offered great deal upgrading always shop around always found customer services o one best never used o store comment always online via phone always found gone way accommodate queries problems etc sorry people reviews awful time unneeded stress ,1,3,1,1,2,1,1,2,2,4,-1,Negative,28-Jul-15,Tuesday,Jul-15,,,,,,,,,,,,,,,,,,,
1501, ordered sony xperia z tablet o arrived good condition however developed fault within week offered replacement item ordered next day delivery never turned apparently stock left date suggested phone back ordered another replacement phone check time delivery coming day delivery surprise surprise stock delivery coming much tell without call now nearly month since item ordered taken money account something use replace calls terminated waiting ages speak returns department seriously wishing never bothered save hassle use another company worst company ever deal ,1,7,0,1,5,1,4,6,2,6,2.1,Positive,28-Jul-15,Tuesday,Jul-15,,,,,,,,,,,,,,,,,,,
1502, company contacted three times order close account meantime kept billing even though paymonth love use phone record say promise confirm email requested send threaten record phone call phone anything done lol ,1,1,0,1,2,0,0,2,1,2,0.75,Positive,27-Jul-15,Monday,Jul-15,,,,,,,,,,,,,,,,,,,
1503, complete incompetence start finish let return handset even though within day cooling period legal action sought ,0,1,0,0,0,0,0,1,1,2,-0.5,Negative,27-Jul-15,Monday,Jul-15,,,,,,,,,,,,,,,,,,,
1504, requested transfer old number o new contract o via live chat agent said done number transferred h week later got bills charged full contracts contacted o live chat served guy called addy searched system told evidence request called liar offered pay another month cancel old contract nearly gbp cancel new contract signed transfer old number new contract pay overlap contracts transfer complete happy options ended chat minutes even though really shocked language o agents use talk customer contact live chat time another agent told search chat history recent changes thought is addy able search chat history concluded even called liar first request transfer carried even though o agent confirmed successful trust o contacted tell problem instead correcting denied blamed addy promised chat transcript arrived email within hours hours passed nothing mail box yet together failure handle first simple request made doubt o capabilities ,0,6,2,3,3,5,0,8,6,8,-1,Negative,26-Jul-15,Sunday,Jul-15,,,,,,,,,,,,,,,,,,,
1505, advice anyone go o customer service extremely poor call agents lie customers ready help customers way ,1,1,1,0,0,1,0,1,1,1,-0.2,Negative,24-Jul-15,Friday,Jul-15,,,,,,,,,,,,,,,,,,,
1506, took money told signed contract never asked let alone signed received paper work tell now cancelled going affect credit rating good rudely spoken put phone laughed worst company service ever come across life ten years obviously left recommend put bury department manager sue incharge hannah idris laughed put phone weeks later money refunded phone bill pay calls bank customer services stay clearfufuua ,3,4,0,1,3,3,2,7,3,7,2.7,Positive,23-Jul-15,Thursday,Jul-15,,,,,,,,,,,,,,,,,,,
1507, sadly ripped o paid insurance premiums full pas t months broken screen agreeing £ excess top hefty premiums now said replacement send phone days may may replace daylight robbery favour go ee insurance mislead every step way told lose phone wold replace paid insurance refund money paid give phone wow bad ,6,2,3,5,1,5,2,4,7,4,-2.1,Negative,23-Jul-15,Thursday,Jul-15,,,,,,,,,,,,,,,,,,,
1508, loyal customer years decided upgrade phone ukmail deliver claimed fault looking tracking website said needed call find address main street london waited two hours office told gave mobile number next day waited delivery am arrive checked tracking marked delayed called told returned depot unable access building phone call despite previous days excuse escalated o customer service said treat matter priority sorted end day received text ukmail advising deliver next day inconvenient called o cancel told cancel returned phone explained problem told cancel order made sure cancelled finishing call went vodafone organised new phone called o pac code told upgrade order cancelled issue pac code physically received phone back ukmail misadvised order cancelled made suffer lack trust partnership o outsourced third party service provider relationship ,2,4,2,3,2,6,2,4,10,9,-1.4,Negative,22-Jul-15,Wednesday,Jul-15,,,,,,,,,,,,,,,,,,,
1509, aerial direct contacted partner o found manage accounts o therefore criticism aerial direct criticism o offered discount deal entered new year contract agreed nothing heard ad discount received months later decide change mobile provider away o nightmare o ad claim new year contract must pay legally nonsense agreeing enter contract entering contract without discount given contract listen stress distress aggravation time wasted maybe sue case certainly counterclaim unhappy ad o ,6,4,4,4,3,5,2,7,10,8,-0.6,Negative,19-Jul-15,Sunday,Jul-15,,,,,,,,,,,,,,,,,,,
1510, o took direct debit account th april entitled maybe said stole contacting customer support complain assured taken error refund raised usual company response days funny owe money take getting back takes ages future company asks money respond yes finance department process days mins got email saying processed need speak customer services contact yes raised taken money applied account handset part upgrade sent backok another days month later still money called earlier month chase told refund raised refused account balance zero refund money account got balance girl phone went away investigate finally said oh ok credit account refunded daysfinally got text today sorry recently charged additional month device plan o tarrif refund money back bank account within next days far months pocket sat fingers crossed full anticipation wonder much interest pay owed somebody money long ,2,6,1,0,3,3,2,8,4,12,4.4,Positive,17-Jul-15,Friday,Jul-15,,,,,,,,,,,,,,,,,,,
1511, want idea much rate customers complaints look see many reviews response o trust company owned multinational turn owns giffgaff give shits customers calculated odds realised need waste time energy sanity complaining sent around houses end chasing toothless ombudsman time resolutioncompensation paltry ,0,1,1,0,0,0,0,1,1,0,-3.65,Negative,17-Jul-15,Friday,Jul-15,,,,,,,,,,,,,,,,,,,
1512, stuck month contract o service horrific say least contract came end data usage suddenly went roof causing conveniently buy £ extra worth data even though using phone differently explained phone hung first instance second told something also problems trying actually end contract kept signing new plans clearly expressed interest avoid costs ,1,0,1,2,0,1,2,0,2,3,1.5,Positive,16-Jul-15,Thursday,Jul-15,,,,,,,,,,,,,,,,,,,
1513, company sent sim card threw trash since order one turns monthly contract someone using contacting fraud department assured issue resolved now months later suddenly looking £ bill o go f ,1,0,1,0,0,1,1,1,2,1,0.15,Positive,15-Jul-15,Wednesday,Jul-15,,,,,,,,,,,,,,,,,,,
1514, possibly worst company time ,0,1,0,0,0,0,0,0,0,0,-0.5,Negative,15-Jul-15,Wednesday,Jul-15,,,,,,,,,,,,,,,,,,,
1515, took day sim contract o store two months ago yesterday called o service centre later spoke agent chat facility possibility upgrading month sim contract save money one advisor told upgrade sim month phone contract whilst told able upgrade challenged surely day contract means able upgrade days told although took day contract credit check meant stay plan least months able upgrade thus able upgrade till august signed one store told case rang customer services complain told deal complaints regarding stores called store spoke manager pretty sure person sold contract explained worried plan sold illegally law requires mobile phone service provider must make sure information need know sign change contract citizensadviceorguk given information believe accusation perfectly valid manager responded making number surly comments around fact law broken sold asked apparently asked credit check worried asked even accept fact told implications credit check mistake claimed mistake made given relevant information said willing discuss without accessing account apparently done unless go store explained well enough moment go store told able look matters unless go store needless say way taking month contract o now actually one expensive providers save huge amounts go elsewhere stuck o belief service fantastic boast website stores network signal good although signal good service received way representative prices charging contracts perhaps boastful customer service ,5,9,2,3,5,5,3,10,9,13,0.95,Positive,10-Jul-15,Friday,Jul-15,,,,,,,,,,,,,,,,,,,
1516, unbelievable poor service days trying call people upgrade contract panic changed mind never reach anyone phone refer chat chat tells need call upgrades team rude inconsiderate frustrating think actually calling upgrade moving provider enough rip poor customer service unprofessional company ,1,0,1,1,0,1,0,1,3,1,-5.3,Negative,08-Jul-15,Wednesday,Jul-15,,,,,,,,,,,,,,,,,,,
1517, o years lived london never really problems moved tonbridge kent nothing trouble still nightmare day signal november told mast give specific date fixed said rough guide phoned times signal every time empty apology old compensate days use phone fair know gone make call getting signal home also tricked getting another month contract telling worked nhs bill monthly whole months phone o earlier today complaining yet lack signal told receive £ whole £ month also suggested use wifi make phone calls signal makes angry use wifi pay separately o meant providing service paying lot money suggesting use wifi pay sky way never open another contract quick enough block phone pay bill gladly take money service provide ,2,6,1,1,4,0,2,8,4,9,-0.75,Negative,07-Jul-15,Tuesday,Jul-15,,,,,,,,,,,,,,,,,,,
1518, first time ever shop ask help since customer years southport time popped guy called shaun came see rude walking away still talking said help screen protector bought put dont deal third parties weirdi went orange road put minutes hassle even though orange helped charge nice polite maybe train staffi went back friend shop tell orange shaun guy yet rude got manager rude us saying want talk bothered walking whilst talkingthe manager southport needs manners sure deals customers idea never ever go disgrace customer service must joking need life lessons treat people ,2,3,2,1,3,2,2,4,2,9,2.25,Positive,04-Jul-15,Saturday,Jul-15,,,,,,,,,,,,,,,,,,,
1519, o took large amount money bank account reason whatsoever later found system error south african agents south african mangers one put phone manager call back still waiting uk agent later issue resolved live advanced technology country apparently say less impressed understatement ,1,1,0,0,2,1,1,5,1,5,2.75,Positive,04-Jul-15,Saturday,Jul-15,,,,,,,,,,,,,,,,,,,
1520, february tried cancel monthly contract found much better deal ee convinced stay offering months free month contract thought end saving changing well got first month free since keep charging three months now called three times ask credit free month time say gone credit next month fine except keep getting charged also tried return terrible expensive product said go back store bought unfortunately bought somewhere good two hour journey house deadline return today unhelpful store said nothing surely tiny bit helpful feeling completely fed experience go o make sure keep written record every conversation also try use chat function website took hour time trying explain simple issues told call general information line anyway ,2,7,2,3,6,3,3,10,3,12,4.6,Positive,02-Jul-15,Thursday,Jul-15,,,,,,,,,,,,,,,,,,,
1521, years agop upgraded contracts o one years years lot arguing matched deal vodafone offering upgrade negotiate contract went phonesu stayed o got better deal phonesu o direct top contracts now renewal friday called o coming expensive due loyalty expected good deal chance iphone tesco £ month upfront cost new customer o want £ front £ month loyal customer short total phone cost o £ yet tesco £ huge difference eyes lady o rude unhelpful kept saying phones expensive days call back friday may loyalty deal cant guarantee leaving years join highly rated tesco mobile even o beat deal im fed now poor customer service shame used good ,0,6,1,2,3,1,4,8,1,10,3.35,Positive,30-Jun-15,Tuesday,Jun-15,,,,,,,,,,,,,,,,,,,
1522, o long time lately lot issues phone rang many times resolve customer service terrible fobbing wanna help end told write complaints review team someone rang days give chance speak agenda wanted say wrong keep accusing lying however got fed changed network sent bill £ terminating contract argued rang many times resolve problems interested customer service terrible writing ofcom behaviour also taking media watchdog everyone knows say beware ,3,4,3,3,0,2,1,2,5,3,-3.7,Negative,29-Jun-15,Monday,Jun-15,,,,,,,,,,,,,,,,,,,
1523, o loyal customer years paid large contract fees upgraded contract handset line thursday june picked new iphone plus scunthorpe branch o store sunday june still unable use new telephone called o ask informed cancelled contract opened new one instead upgrading ask telephone number migrated across reassured full use phone hours happen called o back informed misinformed hours days later still without phone went back o scunthorpe branch store assistant trying help best went manager manager may add abrupt towards said nothing cancelled contract deserve loyal customer like female manager scunthorpe needs retrained customer service treatment received appalling favour ditch oleela ,1,3,1,2,1,1,2,2,2,7,2.3,Positive,28-Jun-15,Sunday,Jun-15,,,,,,,,,,,,,,,,,,,
1524, o seven years contract due renewal recently prices offered negotiated disproportionately high comparison companies customer service unhelpful attempts competitive deals abysmal clearly value long term customers ,0,1,0,0,0,1,0,0,1,2,-0.4,Negative,28-Jun-15,Sunday,Jun-15,,,,,,,,,,,,,,,,,,,
1525, prone go straight collection agencies contract expired claiming give prior notice canceling contract direct debit tried force £ collection agency without sending bills payments requests months contract expired expired legally entitled stop dd keep phone unlock carrier stuffed claimed owed months breaking dd agreement without prior notice tried sell another contract new phone admitted contract expired else try sell new contract repeat stuffed ,1,0,0,1,0,0,0,1,2,1,0.95,Positive,26-Jun-15,Friday,Jun-15,,,,,,,,,,,,,,,,,,,
1526, give stars os customer service disgrace speaking twelve advisors still problem solved found need solve alls discovered o advisors rude lie keep customers sweet clueless really unhelpful soon contract finished leaving o absolutely disgusted way treated ,2,1,2,1,2,3,1,2,3,3,-2.05,Negative,25-Jun-15,Thursday,Jun-15,,,,,,,,,,,,,,,,,,,
1527, least months internet least paid line checked three times house informed anything wrong taken days work receive technicians wasted time money effort want refund issued completely unbelievable horrible customer service ,3,2,2,1,1,0,1,1,4,4,-0.95,Negative,25-Jun-15,Thursday,Jun-15,,,,,,,,,,,,,,,,,,,
1528, got iphone delivered decent rate contract however mid contract o decided increase price pay happy ,0,2,0,0,2,0,0,2,0,4,1.65,Positive,24-Jun-15,Wednesday,Jun-15,,,,,,,,,,,,,,,,,,,
1529, ordered new iphone email texts tell go web page login go particular page done times today page exist website ignorant foreign thieves banned fraud definitely running ,1,0,1,0,0,0,0,0,3,0,-3.2,Negative,24-Jun-15,Wednesday,Jun-15,,,,,,,,,,,,,,,,,,,
1530, well o good years fairness service ok last year going downhill never admit network annoying customers loved customer service team now rude aggressive want hang includes manager wellwell time say goodbye certainly want keep old loyal customersfunny enough speak different people customer service regarding issue different versions information give person ,2,3,0,2,2,0,2,3,2,4,1.9,Positive,23-Jun-15,Tuesday,Jun-15,,,,,,,,,,,,,,,,,,,
1531, arranging upgrade mon night pm cut pm courier service decided qualified next day delivery offered delivery slots wed o adviser promised notified text phone hour delivery home work time heard nothing phoned o contacted couriers said call o believed try deliver tomorrow convenient new phone goes back o unless want pay additional evenng delivery wait days phone arrive back o store collection arranged probably middle next week simple solution new phone tomorrow cancel refresh contract go vodafone o absolute disgrace care less customers ,1,7,1,0,1,2,0,5,3,8,4,Positive,17-Jun-15,Wednesday,Jun-15,,,,,,,,,,,,,,,,,,,
1532, o years now problems last couple years go days signal happening frequently decided contract move another network unfortunately spotted good deal htc phone wanted sadly o network got sucked another years big mistake almost weeks now signal phone contacted customer services advised use tu go app well yes well good wifi area funnily enough kind expect mobile mobile use usually areas without wifi earth expected data use app signal app even reliable every message tried send since last night failed saying number available know fine well available£ month pay contract even use texts calls data absolutely disgustingone month go contract complete goodbye o lost longstanding customer shoddy service ,1,8,1,0,4,3,3,8,5,7,-0.05,Negative,16-Jun-15,Tuesday,Jun-15,,,,,,,,,,,,,,,,,,,
1533, went o stores today renew contract store manager bognor regis store james wouldn t tell surname unprofessional rude stop staff serving also shouted front customers kicked store felt upset behaviour shocked store manager behaved manner used authority kick customer store dealing even serving bad o long time customer telling friends family experience manager use authority treat customer like kick store customers treated respect helped professional manner bad service ,4,5,2,2,2,3,1,4,4,6,-1.05,Negative,13-Jun-15,Saturday,Jun-15,,,,,,,,,,,,,,,,,,,
1534, paid next day delivery pm miss work £ phone come speaking different online gurus ignored questions saying different information still sitting waiting delivery may even come today free next day delivery lies tracking number still unable track somehow sneaky fake lies ,0,2,0,0,0,1,0,0,2,2,-1,Negative,10-Jun-15,Wednesday,Jun-15,,,,,,,,,,,,,,,,,,,
1535, phoned usuall friendly helpful brilliant ,0,2,0,0,3,0,0,3,0,3,2.5,Positive,09-Jun-15,Tuesday,Jun-15,,,,,,,,,,,,,,,,,,,
1536, o customer service help phone problems ,0,0,0,0,0,0,0,0,0,1,-0.5,Negative,08-Jun-15,Monday,Jun-15,,,,,,,,,,,,,,,,,,,
1537, o since early days service become poor last years seams like dont want customer anymore refuse help ive left o ,0,0,0,0,0,0,0,0,1,1,-0.75,Negative,08-Jun-15,Monday,Jun-15,,,,,,,,,,,,,,,,,,,
1538, o years account mums name payments taken account due age time taking contract took new contract carphone warehouse weeks ago staying o contacted o transfer number new phone charged early termination charge cancel sim contract even though remaining customer keeping number agreed told pay £ early termination proceeded take £ instead £ called question told girl miscalculated amount apology company morals long getting sale ,1,4,1,0,2,2,1,4,2,6,0.25,Positive,04-Jun-15,Thursday,Jun-15,,,,,,,,,,,,,,,,,,,
1539, days moving number still work despite calls hours customer services took emails days complaints department reply complaint even started look apathy contempt company motto avoid value sanity want service use ,2,1,1,2,0,1,0,1,5,1,-3.75,Negative,02-Jun-15,Tuesday,Jun-15,,,,,,,,,,,,,,,,,,,
1540, good service poor coverage ,0,1,0,0,1,0,1,1,0,1,0.25,Positive,02-Jun-15,Tuesday,Jun-15,,,,,,,,,,,,,,,,,,,
1541, o around years matter never bar time signal ,0,1,0,0,0,0,0,0,0,0,0,Neutral,28-May-15,Thursday,May-15,,,,,,,,,,,,,,,,,,,
1542, pile s even left yrs ago never go back shame husband never hold always states network busy service never working company joke quite surprised gone pan ,0,1,1,1,0,1,1,0,2,1,0.1,Positive,25-May-15,Monday,May-15,,,,,,,,,,,,,,,,,,,
1543, good customer service customer years now always try best accomodate recommend anyone wondering network sign ,0,2,0,0,1,0,1,2,0,3,1.75,Positive,25-May-15,Monday,May-15,,,,,,,,,,,,,,,,,,,
1544, used o years yesterday topped phone using debit card always instead taking £ checked online banking took £ rang customer services o store girl told fault asked credit note next month refund told asked manager come phone promised call back never happened asked girl refund shop told yes said confirm shop assistant came phone girl denied saying called liar help store either now without £ money worst customer service use company ,1,2,1,0,1,2,1,2,3,4,0.35,Positive,23-May-15,Saturday,May-15,,,,,,,,,,,,,,,,,,,
1545, o monthly payment contract mobile phone first days received first bill charged minutes outside allowance doubled bill despite fact used allowance o said started two days start new period allowance days set proportionately find anything like policies fact found first bill higher cover full period days prior depending start contract monthly tariff £ case expect bill £ fine cant accept exploit customers giving limited allowance based amount days overcharge days used arithmetically predicted decided going cancel contract obviously refuse pay extra minutes usage thank ,2,4,1,1,2,3,1,5,6,7,1.85,Positive,21-May-15,Thursday,May-15,,,,,,,,,,,,,,,,,,,
1546, sold contract basis good reception area utter rubbish reception suffolk drops pure luck whether one make receive call text notifications may may come missed calls voicemails seems arbitrary called customer service numerous times told sold coverage good someone lied start coverage btw g works even g phone sent repairers o advice seems something wrong came back working fine still problems must prehistoric ineffective dismal networkcall centre ok old tale oh sorry basically nothing else offers compensation idea network upgrades fact idea much use much jam tomorrow every time upgrading networks etc etc shame poor state first place time upgrade still least generations date nursing home thought external reference poor changed basis o expert hah o utterly appalling website also poor keep saying looking available agent one never appears minute minute hour live city might ok otherwise forget recommended seriously considering taking another contract someone else months go something works ,0,8,4,3,2,2,2,5,8,7,-3.1,Negative,20-May-15,Wednesday,May-15,,,,,,,,,,,,,,,,,,,
1547, moved vodafone back november due getting great signal home knowing o share network masts home signal problems now far worse ever o deny knowledge make matters worst shops visited try speak issues staff busy texting playing mobile phone listen say horrible experience far company wait months finish deny knowledge network issues exist area customer service speak won best customer service satisfaction award last year well things taken massive turn saying means saying great experience vodafone least staff helpful rude g complete joke work glasgow city centre honestly say g almost slow g vodafone ee least twice fast experienceo staff great hear words new contract walk store customer interested horrible company ,3,6,2,2,3,2,1,3,6,8,3.4,Positive,20-May-15,Wednesday,May-15,,,,,,,,,,,,,,,,,,,
1548, contacted confirmation previous phone blocked contact times single time block current sim mobile terrible people willing listen also tried cancel currently stuck two years mobile contract avoid ,1,2,1,2,0,2,0,1,3,1,-1.85,Negative,15-May-15,Friday,May-15,,,,,,,,,,,,,,,,,,,
1549, ill straight point call o simple question mostly dont know answer whats worse guess answer go detail wont know trained usually put phone agents ive spoken trained guess answers unprofessional come years vodafone going back incredible contrast ,1,1,1,2,0,2,1,0,2,1,-1.15,Negative,12-May-15,Tuesday,May-15,,,,,,,,,,,,,,,,,,,
1550, absolutely unacceptable took week mobile number moved o take longer hours call everyday confirm done every time spoke assured done within hours never spoke friday told call back manager saturday course call raise complaint kept hold whilst waiting manager speak offered £ credit acceptedworst part quit network gives service house network act together provide service area immediately quit join ,1,4,0,0,0,1,0,3,5,5,0.15,Positive,12-May-15,Tuesday,May-15,,,,,,,,,,,,,,,,,,,
1551, used live chat sort couple queries bill everything explained every issue dealt clearly efficiently huge amount information given able save via email thank ,0,0,0,0,1,0,0,1,0,2,2.9,Positive,10-May-15,Sunday,May-15,,,,,,,,,,,,,,,,,,,
1552, member o staff say experiences past generally positive years plus always mobiles sorted probem place order something item tends appear next day particularly phones stock quite keen patronising ways however terrible sensitive bother never wrong answer never someone follow promised ,1,0,1,1,0,1,0,0,3,0,-0.25,Negative,06-May-15,Wednesday,May-15,,,,,,,,,,,,,,,,,,,
1553, visited o store today simple enquiry patronised rude unhelpful staff member avoid company possible ,0,1,0,1,0,0,0,0,1,1,-2,Negative,04-May-15,Monday,May-15,,,,,,,,,,,,,,,,,,,
1554, sold phone coverage live took years cancelled despite best effort still charged months month contract cancel register cancel means dont move sim pay another month pac use new provider withing month wanted cancel cancel cancel contract ended four calls later giving paying extra month stuck hardlocked phone sent sony fixed used competitor time approach opposite unless change attitude customers improve coverage surprised around years experience trying terminate contract means recommend example cancellation department called reconnection department reminds terry gilliam film brazil seriously hope never hear ,0,5,0,1,3,2,2,6,2,7,1,Positive,27-Apr-15,Monday,Apr-15,,,,,,,,,,,,,,,,,,,
1555, worst network ever ive o almost years mostly pay go tariffs went bad worse recent years customer service non existent bundle runs less couple days bizarre reason light user voicemail included pay go plan therefore top extra listen messages even ring o customer services bundle minutes disappear calls costs unbelievable amount money made call friend lasted literally less minute credit deducted one pound ridiculous even start talking coverage awful signal certain parts house now avoiding o like plague ,5,7,4,6,3,4,2,6,9,9,-1.5,Negative,25-Apr-15,Saturday,Apr-15,,,,,,,,,,,,,,,,,,,
1556, put simply worst company ever dealt customer service awful complaints procedure lacking backwards incapable dealing emails example must fax ,1,0,2,2,0,1,0,0,3,2,-3.75,Negative,25-Apr-15,Saturday,Apr-15,,,,,,,,,,,,,,,,,,,
1557, recommend mobile phone network anybody know several people customers never full signal everywhere go never customer customer another mobile phone network signal everywhere go ,0,2,0,0,0,0,0,1,0,3,0.5,Positive,24-Apr-15,Friday,Apr-15,,,,,,,,,,,,,,,,,,,
1558, never ever ever close companyunreliable liars cheaters take money waste time disgusting customer service disgusting signal unbelievably unreliable data service ,2,2,2,1,1,0,1,2,3,2,-3.4,Negative,23-Apr-15,Thursday,Apr-15,,,,,,,,,,,,,,,,,,,
1559, o ten years now decent customer service past absolutely shocked complete disregard issues past couple months nearing end month contract due replacement phone due unforeseen error part one staff rendered handset unusable situation expected case dealt quickly efficiently however period asked like upgrade contract o early presumably avoid cost replacement handset ensnare new longterm deal informed despite loyal customer preferred move found mins textsunlimited data pay go deal mobile £ per month made lot sense financially half paid past two years datawise o offer unlimited data deals something looking made clear leaving o brakes seemed applied process requested phone took month delivered easy process required countless telephone online chat conversations o representatives every time spoke one extremely polite apologetic assured resolve issue clearly company staffed wellversed smoothtalking people either useless system assist customers intention trying hence review title talk substance finally snapped one assistants promised issue escalated resolved managed pin promise go speak line manager waited phone order new handset upgrade refurbished handset originally promised although entirely unsure whether case arrived original box none original packaging essentially wrapped bit cardboard nonetheless new phone really cared less looked pretty new good enough stage now unlocked put new mobile sim forget o forever requested unlocking code o day sim arrived o instructed call put saleswoman tried keep o offering essentially worse contract payg deal found money anyway gently explained story convinced o longer reticently let escape clutches heard back o days apparently maximum amount time wait unlocking code called back polite response terribly sorry kept waiting code sorted escalated means query dealt asap cue another day wait time knew expect absolutely nothing today took unprecedented step buying unlock code online came email address minutes opposed days waiting o provide one best £ spent connected note learned speaking representative mobile entering sim unlock code incorrectly times rendered phone locked o made clear guy pretty shocked seemed consider bare minimum requirement supply kind details needless say massively glad happened considering long d taken stage also surprised o neglected pass valuable information altogether sum things say good o need anything apart sit back take fairly large amount cash account every month laughing however issues whatsoever prepare long drawn battle lots effort wasted time part resolved doubt pestered o constantly month phone failed appear nothing done claim one one hand intention whatsoever letting issue disappear personally got far better things time furthermore looked alternative contractpayg deals believe far better ones terms cost also contentplease avoid o costs drawn worth hassle ,6,17,3,9,13,6,9,24,17,36,7.95,Positive,23-Apr-15,Thursday,Apr-15,,,,,,,,,,,,,,,,,,,
1560, thinking getting contract o signal absolutely rubbish th network provider never signal bad even full bars signal strength still says emergency calls sending receiving texts nightmare started mobile data non existent access internet anywhere unless connect wifi every time speaklive chat say problem masts area send engineers repaired hrs longest hrs ever heard months month contract still joy wait upgrade time awful ,2,6,3,5,2,4,2,2,8,4,-2.9,Negative,22-Apr-15,Wednesday,Apr-15,,,,,,,,,,,,,,,,,,,
1561, o even deserve star completely disgusted awful level customer service phoned least times past month request bill posted one still received rude staff bothered tell want hear action anything cut two occasions always rated now think take custom elsewhere contract tell family friends truly awful actually believe ,2,2,1,1,1,1,0,3,1,7,0,Neutral,22-Apr-15,Wednesday,Apr-15,,,,,,,,,,,,,,,,,,,
1562, became o customer quite happy everything year signals g became really bad worst ever took minutes load one page internet sometimes longer gave since refresh contract able pay phone plan close contract good tried live online chat transfered special team talked guy manoj told contract closed within hours receive final bill within days days passed decided talk live chat person see happened instead receiving final bill phone settlement amout received normal ordinary bill guess live person said contract still active means stupid guy manoj lied now charged extra pounds wait another effing days now sure lied rip money promise bs wonder guy medal lying loyal customer always payd bills time almost years well hope go hell making pregnant woman nervous cried cause got really stressed lie wasted almost hour another hours another chat never ever join o avoid ,6,11,5,5,10,3,7,9,9,15,1.35,Positive,20-Apr-15,Monday,Apr-15,,,,,,,,,,,,,,,,,,,
1563, ive o customer now years ive stuck due fact signal pretty much everywhere plus uk based customer service always good upgraded took another m contract o major problems courier company o fault however o got involved stepped sort problem courier keeping informed way social media team particular excellent getting phone popped local o shop case great deal one always impressed company aftersales happy customer another months ,0,4,0,2,5,3,2,8,3,7,3.7,Positive,18-Apr-15,Saturday,Apr-15,,,,,,,,,,,,,,,,,,,
1564, issue phone purchased via deal amazon amazon fire phone spoke amazon refunded phone sent back spoke o happy move brand new phone samsung galaxy s free charge ,0,2,0,1,2,0,1,2,1,2,2.85,Positive,18-Apr-15,Saturday,Apr-15,,,,,,,,,,,,,,,,,,,
1565, bullet points osales person rang upgrade g made number promises make sale nothing happened guarantee g phone signal post codes complained stated days read terms conditions care one bit missselling lies told salesperson made notes back anyone anything future months contract passed every month months contacted complain lack phone signal g everywhere uk tried new phone new sim card yet accuse obstructing helping hours phone came fruition years offered £ month discount laud whenever complain done o never recommend anyone even worst enemy stickler customer service explained representative phone jobs case spent hour phone today done make accusations letting network reset many rude people o worst please ever take contract one expensive always find cheaper better contract elsewhere ,2,1,1,2,0,2,0,2,5,3,-1.7,Negative,13-Apr-15,Monday,Apr-15,,,,,,,,,,,,,,,,,,,
1566, spoke different people swapping phone one told cheaper deal different place one told enjoy sunday called funday one said go home sure done amazing people ,0,2,0,0,2,0,1,2,1,2,1.5,Positive,12-Apr-15,Sunday,Apr-15,,,,,,,,,,,,,,,,,,,
1567, years finally decided something addressing top charges compared plans now sent around circles online chat o customer service never managed calling customer service despite waiting hour hold right now one exception going shop use direct line still took mins ,0,2,1,0,1,0,1,2,0,3,1.2,Positive,11-Apr-15,Saturday,Apr-15,,,,,,,,,,,,,,,,,,,
1568, never entire life encountered company evokes emotion within hate o literally mean shear thought company makes boil inside go much detail charged year contract cancelled days signing insisted take days refund hundreds pounds took account error found leaving bad debt reports account ever since months ago financial ombudsman receiving complaint appalling company rather never use phone deal disgusting organisation ,4,3,5,4,3,4,2,3,8,3,-4.3,Negative,05-Apr-15,Sunday,Apr-15,,,,,,,,,,,,,,,,,,,
1569, took contract gave month sun code never worked refused fix recently restrictions said remove bar pay £ pay rest wednesday still put restriction emails promise want world know o liars cheats trusted network want liquidated job ever works worked o want ee vodafone virgin mobile providers decline applications apply work ,2,4,0,2,3,3,1,4,4,6,-0.85,Negative,04-Apr-15,Saturday,Apr-15,,,,,,,,,,,,,,,,,,,
