Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
1864, dire customer service person speak contradicts last one billing often wrong favour don t care ,0,0,1,1,0,1,1,1,2,2,-0.75,Negative,03-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
1865, awful customer service utter rip company sorry used now stuck o ,1,0,1,1,0,1,0,0,1,1,-1.75,Negative,03-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
1866, unfortunately  t give stars awful customer service charging couldn t set direct debit lied constantly incompetent areas signal ok ,2,0,1,1,0,2,0,1,2,1,-3,Negative,03-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
1867, dear friendi vodaphone postpaid customer big suffer vodaphone transferred delhi want change circle mumbai delhi possible days due pay rupee bill amount accept porting u pay bill every time commitment commitment result customer care executive asking change plan think better plan new providers simplease take ghatia provider please pray god success change vodaphone putting unknown bill amount u check u find u ask commit change laugh vodaphone time sleep sufficient today spending time bec think irritating ,1,8,1,4,5,0,2,3,3,7,5.85,Positive,03-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
1868, choice move mobile business moved jobs mobile signal told take hour forge onto network started using sim week later still phone signal buy nd prepay phone keep going every day call told running tomorrow still phone signal absolutely disgusted disappointed business support totally made mess everything regret ever trying move network ,1,3,2,0,0,2,0,0,3,2,-2.35,Negative,03-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
1869, outright lied service unbelievably awful live chat scripts caught staff lying saying one thing changing moments timebroadband router delivered wrong address address change requested thursday th still actioned tuesday rd believe way call dpd change address chat transcripts take ombudsman rectified asap left wifi home activated services still routereven though requested activation date delayed need someone come back viable answer asap ,2,0,2,2,0,1,0,0,4,0,-3.5,Negative,03-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
1870, customer months now flat belgravia rarely consistent data service neighborhood time contacted complain tell garbage service may interrupted due service point mobile phone service rarely works add insult recently charged £ data less hours twice contacted help desk told used data impossible considering service next dongle sold stay charged come find attempted use first time even connect returned told sim used gig data yet possible device never connected dishonest company poor service never recommend ,3,3,3,0,0,5,1,1,6,2,-3.45,Negative,02-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
1871, wait order replaced twice getting anywhere spoke online chat service ever good jester late never thought difficult spend money felt totally unwelcomed provider ,1,4,0,1,2,1,2,2,3,2,0.35,Positive,02-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
1872, joined months later l notice bills gone far way £ monthly took £ account stating l use phone make international calls used minutes l let go another day l make another international phone call minute l billed minutes l use also billed £ internet l even use abroad holiday stay abroad phone connected wifi moving house internet connection yet l decided buy temporary internet enable assignment september l bought gb data rate £ month less days later gb data finished called check finished quick l kept phone hours minutes l told l used data l owning £ gb mg l exceeded gb given alerts phone email say l used data given choice whether l like purchase data wait cancell contract one biggest scammers earth customer service poor rude unprofessional passed one person next keep repeating people hours problem resolved end really needs stop impact negatively peoples emotions health wellbeing company makes people feel helpless oppressed really needs stop going go public social media enough enough ,0,5,0,3,1,2,1,3,4,6,-0.25,Negative,02-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
1873, stars select trying receive proof blacklisting email communication stating process even perform painful sticking pins eyes communication phone everything done call back haver spent hours phone closer achieving goal never ever use company avoid ,1,0,1,2,0,1,0,2,3,0,-1.25,Negative,02-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
1874, company joke bill call say credit cant wont refund ask yoi wish renew contract careful start vodaphone biggest con artists going ,0,2,0,0,0,0,0,1,1,2,2.6,Positive,02-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
1875, know telling honestly worst network company ever seen data working correctly even metro city tried call care times connected even people least concern customers people fng gregister network cut balance without reasonplease tolerableclose company u attend customers properly porting ,0,1,0,0,0,0,0,0,0,2,2.3,Positive,02-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
1876, back hear back nick jeffery re misselling data need phoned inform going holiday please pis put international bar onot phone days holiday loads issues case said give chance respond david r ,0,1,0,1,1,1,1,1,1,1,2.05,Positive,01-Oct-17,Sunday,Oct-17,,,,,,,,,,,,,,,,,,,
1877, reviewi decided join claimed offer higher speeds location despite distance cabinet village decided give whirl complete disaster cancelled order waiting speak customer services hours give end video duration deny anyone care see feel free watch youtube dated oct search youtube customer services wait time hours wow hours answer bad ,3,3,2,3,0,2,1,1,4,4,-1.2,Negative,01-Oct-17,Sunday,Oct-17,,,,,,,,,,,,,,,,,,,
1878, contacted end april cancel mobile broadband cancelled direct debit contact company received threatening letter debt recovery agency contacted vidsphone hours waiting speak someone automaton voice informed record call cancelling service paid line full months service used six days later final demand notice bullish rude threatening debt collection agency obviously record sending previous letter agency rang company another marathon call informed paid full send confirmation payment perhaps policy send demand letters never encountered appalling company policy appears harass customers paying services used received response offering investigate thank decided take offer investigation letters hope issue resolved want forget whole episode advise anyone wishes cancel contract make note names anyone deal ask written confirmation cancelled ,3,5,3,2,2,2,2,6,8,9,-2.95,Negative,01-Oct-17,Sunday,Oct-17,,,,,,,,,,,,,,,,,,,
1879, customer years bought deal july year old assured go gb data capped changes go account holder bill payer hit two extortionate bills last one £ vodafones response complaint mis sold deal year old appalling calling year old texting year old even though quite clearly account holder bill payer apparently mis sold data cap apparently fault check bill reason check bills gb data son capped gb absolve fact mis sold package child failed respond emails contacted year old today gave number even though asked commu fixation writing trust told reps barred calls even though dispute issue resolved absolutely disgusted complete disregard mis selling package child treatment received ,3,4,1,1,2,1,1,7,8,6,-0.55,Negative,30-Sep-17,Saturday,Sep-17,,,,,,,,,,,,,,,,,,,
1880, shambolic account customer service last years contract ends december delighted leave cocked direct debits charged late payment pleasure even accomodated paying month credit card whilst sort new dd tell made part payment credit card statement provider tell full payment made try charge late payment honest vittorio caloa ceo probably incapable managing way packet pasta let alone sir replaced along entire executive team customer experience dispicable low market shameful hope acquired soon organisation understands meaning customer service little pain long term gain ,1,4,1,2,4,5,3,7,5,9,1.8,Positive,30-Sep-17,Saturday,Sep-17,,,,,,,,,,,,,,,,,,,
1881, absolutely rubbish customer service looking promotional code broadband bother service atrocious strongly suggest contract cost third time trying contact customer service waiting hour minutes now one answered please good life home broadband ,1,2,2,0,1,0,1,2,3,4,0.75,Positive,30-Sep-17,Saturday,Sep-17,,,,,,,,,,,,,,,,,,,
1882, give let repeat sign sake wallet sanity agree customers trustpilot really financially aggressive keep increasing prices month basis sign also charge lots numbers normally free contract keep overcharge everything even fined ofcom fined £ million think change ways got worse pay fine use practises even contract still charge pay hurt credit rating filing non payment also charged customers twice sometimes times citing technical issues go currently trying charge £ per month extend contract started £ months ago ,3,1,0,5,1,3,0,2,5,5,-0.8,Negative,29-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1883, totally disgusted customer years service gotten worse worse now found lied regarding contract charged cancell even though sold asked speak manager informed managers site formal complaint takes days way treat customers advise anyone thinking joining chew glass first way better experience ,2,1,1,2,2,2,1,3,3,4,-0.55,Negative,29-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1884, moved mobile phone contracts last year years o moved led believe better phone signal better service worst mistake life nightmares extras added onto bill things supposed package wasted hour tonight phone like talking wall reading thinking going take advice keep far away possible know o perfect definitely streets ahead ,1,2,1,0,1,1,0,2,2,3,0.35,Positive,28-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1885, give stars ive customer years deserved numerous occasions theyve proved incapable helping simplest tasks latest includes outstanding final bill massively inflated compared every month previously replied text switch pay monthly account payg received instant reply along line well way payg done within days however didnt go rang back month initial text made switch within hours however cost incurred fell time explained said record text go show text someone store leave note system still said wasnt sufficient told id receive call back discuss issue never issue still going crooks absolutely useless recommend anyone ,0,3,0,0,2,2,1,5,5,7,0.7,Positive,28-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1886, horrible company ever transferred contract talkmobile nightmare started charged monthly pay doubled mount ready agreed phoned cheating customer specially last night phoned one man staff extremely rude stopped contract left phone service without word rating extremely bad ,3,2,2,4,1,2,0,3,4,4,-2.95,Negative,27-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1887, loyal customer many years despite suffering poor reception issues decided leave another company much cheaper £ month offered better deal thing required network unlock code nuc use android smartphone another network provided code unlock phone promised new one nucresolutions team department phone deals emails needless say emailing numerous times explanation code work received nuc code time work tried matter resolved phoning time put hold one dept another call centres bulgaria egypt help put another team speaking occasions individuals speak broken english advised lottery country call put asked speak uk call centre manager told keep dialling hang date still unlock phone one ever calls resolve issue never purchase customer company researching internet find totally unbelievable poor reputation company continues conduct business way ,1,5,1,3,2,3,3,5,5,4,1.75,Positive,27-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1888, cancelled contract within month without acknowledgeconsent also disconnected service still battling obtain pac code many hassles difficulties online chat operators useless know give full nonsense information please avoid nice end like look better starsrating network provider ,0,1,0,1,0,2,0,0,5,2,-2.2,Negative,27-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1889, company rips customers expensive customer service joke often billed wrong never explain call ,0,0,0,0,0,0,0,1,2,2,-1,Negative,26-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
1890, frustration behalf flat mate appalled disgusted service given constantly given run around upgrades poor communication part understand customer service representatives fast english good documentation regards complaints constantly say one thing avoid company like plague ,1,1,1,2,1,1,1,4,3,3,-2.9,Negative,26-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
1891, telesales team joke literally took minutes phone speaking advisors hear due massive noise background shouting whistling sorts banter literally joke hear people singing groups advisors seeemed slow distracted clearly due one lady spoke constantly muting microphone laughing assume mile poorest customer service ever experienced uk absolute joke ,1,0,0,0,1,0,0,3,4,4,0.8,Positive,26-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
1892, disgraceful £ money used rewards minutes calls also added speak someone also online chat total waste time moment kept waiting rd representative minutes changing phone coop fair phone actually speak human plus fair environment ,3,3,3,0,1,0,1,2,4,2,0.35,Positive,25-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
1893, avoid company barge pole express horrible experience enough charged old contract years paying month nothing give anything back queried charged many times told went contract apparently every time called one figure old contract running actually cancelled contacting ombudsman still continued overcharge anyway customer service shocking impossible go people till want pleased left today go ee rob peoples money somehow bizzarely away ,3,2,2,3,2,2,1,1,4,3,-2.2,Negative,25-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
1894, joined august cancelled contract time frame one month coz sold wrong bundle later letter sent home still took money account even contract canceled ,1,3,0,0,1,0,1,2,1,3,-0.35,Negative,25-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
1895, advised working note qualify trade note caveats mentionedwent hand phone advised crack screen nullifies offerdeceitful behaviour followed indifference emailing support ,1,0,1,1,0,1,0,2,2,1,0.3,Positive,25-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
1896, appalling customer service terrible network coverage unreliable home broadband rude staff list goes legitimately worst company  ve dealt every conceivable level ,1,1,2,2,0,1,0,2,3,2,-2.85,Negative,24-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
1897, give less one star son appalling service imagine different people told us different things update file note talked thing happened customer service adviser apologising saying wanted help go script like robots real knowledge help people feel sorry young people want mobile phone working put awful service offers make difficult complain phone hours trying things sorted sometimes unfortunately advisor use english language good understand understand trying tell ended getting frustrated terminate call getting never anything vodaphone customer service appalling ,3,4,2,3,3,3,2,4,4,9,-1.85,Negative,24-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
1898, avoid avoid avoid generate correct bill take want bank even ask several occasions correct bill pay however send threatening emails reply saying default credit agencies send bailiffs phone call make hold good mins sake sanity avoid ,1,2,2,3,2,1,1,4,3,3,0.15,Positive,24-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
1899, nightmare costumer service unprofessional helpful extremely waste time ,0,1,1,1,1,0,0,1,2,1,-1.75,Negative,23-Sep-17,Saturday,Sep-17,,,,,,,,,,,,,,,,,,,
1900, worst go training jio simply wasting time money customers company unfit market ,1,2,1,1,1,1,1,1,1,1,-1.9,Negative,22-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1901, cancelled contract got told id paid everything line cancelled month later got bill charged late payment ignored everything said choice pay threaten impact credit rating absolute thievery ,2,2,0,2,1,2,0,2,4,4,-2.05,Negative,22-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1902, worst customer service ever come across different information different people thick contract thank goodbye ,0,0,0,0,0,0,0,0,0,2,0.4,Positive,22-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1903, worst company ever please favor never ever think using products bad ,1,0,1,1,0,1,0,0,1,0,0.35,Positive,21-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1904, carphone warehouse th september saw samsung galaxy a staff contacted settlement figures agreed speaking staff passing buck told deal rd party providers mobile phones told phone vodaphone hours discussion new phone contracted contract ends go carphone warehouse new phone another supplier certainly ,0,2,0,1,1,0,2,2,2,4,1.45,Positive,21-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1905, unhelpful company ive dealt make impossible cancel contract customer asks lied number occasions eligible changecancel contract finally somewhere day period days discussion required end contract even though month period finished scam every last penny customers offer assistance contract change unless direct days pac number think ,0,1,1,1,1,2,1,1,2,6,-0.75,Negative,21-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1906, terrible company deal customer service staff often give conflicting information simply hang don t think going sell anything one leave poor reviews years haven t got good thing say signal usually reliable  s pricing upgrade  deals  customer service probably worst company ever dealt ,1,2,1,1,2,2,3,5,3,7,-0.7,Negative,21-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1907, years upgraded every two year last month upgraded mobile sell team gave discount said price one week friend refer mobiledirect website company work package much cheaper nearly half price contact cancelled contract made contract third party saved £ plus £ gift voucher feel ripped years make direct contract search third party website much cheaper ,0,2,0,0,2,0,1,3,0,3,2.5,Positive,20-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1908, avoid absolute shambles company even put simple card phone days work second hand phone hours phone calls money taken account disgusted compant even customers services told speak tof financial ombudsmen please everyone avoid costs ,1,2,0,1,1,0,1,3,3,2,-0.4,Negative,20-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1909, among worst networks customer call centres amongst worst ever experienced ,0,0,0,0,0,0,0,1,0,2,0.1,Positive,20-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1910, wrost network customer service never take contract month gone solve issue always playing transfer call one persson every call one hour discunect phone rubbish network ,0,1,1,0,0,0,0,0,1,1,0.05,Positive,20-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1911, horrible network never advise anyone go useless automattivlu adding iou number  t simpletop taking iou didn t even apply really let service please don t join themabsolutely useless ,1,1,1,1,0,0,0,2,2,3,0.55,Positive,20-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1912, waiting talk advisor minutes counting worst company ever come across ever make mistake taking broadband wanted cancel broadband told ring done wayupdate waited hour phone got onto chat online given different number agent put hour wait call rang new number waited hours one answered automated service terminated call going submitting want explanation standard service anybody else response complaining also spent chat trying resolve issue went different departments got duty supervisor said reading thread three hours killed chat abruptly happy forwarded chat ombudsman goes show even persevere answer call cut normally given hour wanted check actually answer call queue hours answer got high call volume excuses promised someone resolutions ring within hrs waiting see actually happens ,0,2,0,0,1,2,0,2,4,3,-0.65,Negative,19-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
1913, signed summer fibre broadband £ per month good deal initial issue order resolved fairly quickly june increased price £ per month know £ watch every penny £ month £ prepared pay even frustratingly still offering new customers £ per month deal addition free gift worth £ presumably paid extra charges levied existing customers needless say jumped ship within day period allowed leave penalty free got good cashback deal elsewhere paying line rental upfront effectively reduced costs £ per month respects favour main problem getting refund specifically send final bill online account access removed products view calculated final refund incorrectly shy £ initially told less £ failed pay refund within promised timescales multiple occasions failed register multiple complaints account reasonably priced first good router uninterrupted service appalling customer service ,1,7,1,4,4,3,4,8,4,11,3.95,Positive,19-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
1914, unacceptable customer experience trying someone days listened hours worth hold music disappointing ,0,0,0,0,1,3,0,0,2,3,-0.4,Negative,18-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
1915, dishonourable signed month broadband £ per month april put £ now sept dropped £customer service want knownow broadband finishes contract mobile phone ends months time gonna lose also poor company treats customers badly ,1,2,1,1,0,2,1,0,2,1,-1.75,Negative,18-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
1916, live chat cancel contract guy called james persistent trying start another contract told already got really good deal yet beat mention charging phone proof screen shot everything anyway last week noticed account charging £ something queried live chat guy went looked previous conversations agreed apologised error charge wiped days later still rang time told worry takes days clear £ morning still contacted live chat time told apparently first employee spoke gone manager £ removed rejected apparently notes account say phone free even though separate employees admitted told contract told go nearest mile trip show screen shots even though whole conversation admitted told £ show remove £ believe treated even want contract happy one found stupid go offer found one free phone phone upgrade daughter suffers epilepsy must phone always contact ring feeling told seem care cancelled contract absolutely useless go also never problems ,3,7,1,4,6,6,5,9,11,10,-1.55,Negative,18-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
1917, moved england denmark know anything company choose saw really good offer gb spotify £ really happy signal problem going fast sales assistant kingston also sweet friendly talk online service top seems professional really sweet guide help choose even gave advise chose banks really happy ,0,5,0,1,4,1,2,8,1,10,4.95,Positive,18-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
1918, call centre staff india friendly incompetent got passed one another kept holding ages tried resolve problems three different occasions without results spent hours phone now changing suppliers enough ,1,1,0,0,1,1,0,1,2,1,0.05,Positive,17-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
1919, network find amazing customer services shocking care customers ,0,1,0,0,0,0,0,0,0,1,0.75,Positive,17-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
1920, went store today complain g find guy rude saying internet obviously slowplease help sort customer service ,1,1,0,0,0,1,0,0,1,2,-1.25,Negative,16-Sep-17,Saturday,Sep-17,,,,,,,,,,,,,,,,,,,
1921, offered deal one lady put told deal exsist got someone else know hours put helpful lady called laura found deal wanted first place rate staff definitely give stars like decent rating hope gets recognition reviewwell done laura maybe promoted team manager customer service ,1,2,0,1,4,1,2,5,1,6,3.9,Positive,16-Sep-17,Saturday,Sep-17,,,,,,,,,,,,,,,,,,,
1922, phones use work personal live outside london a travelling london phone cuts times without fail calls going years samsung s s edge now s edge customer service waiting times horrific automated robot call help line second s edge now software issues caused phone ee fine recent tv advert joke regarding amazing network coverage o ee far worst especially case doors contrary advert sit lot shisha bars underground tell first hand bad normally indoors o better ,2,2,2,3,0,3,0,2,6,1,-1.45,Negative,15-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1923, taking direct debit account four years cancelled plan gone pay go account assumed pay go received bill correspondence concerning cancelled plan phone week receive letter stating plan upgraded overpaid £ plus two hours phone promised refund said £ plus today told offering £ unacceptable cancelled four years ago shop oxford st ,0,4,0,0,1,1,0,3,2,3,1.2,Positive,15-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1924, joke informed use phone spain able make calls total lies crap network ,0,2,1,0,0,0,0,1,3,0,-1.15,Negative,15-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1925, give stars spoken twice last days upgrade phonerenew contract second time cancel bolt previous contract guys helpful friendly better service glad stuck renewed contract maybe got lucky spoke honestly fault experiences recently ,0,3,0,0,4,2,1,2,3,4,2.55,Positive,15-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1926, wish option stars company worst many problems months signal wrong billing worst roaming holiday spending hour day trying sort got nowhere promises agents call back keep pulling road wifi organise booking hotels etc rude manager eventually got home offered £ compensation £ end conversation insult inconvenience holiday avoid costs ,1,1,1,1,1,1,1,0,3,2,-1.75,Negative,14-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1927, actually wish choose stars awful network provider deserves horrible customer service phone rude kept butting saying years paid every bill time month now changed date phone bill due changing jobs firstly tried taking money original date meant money account went overdraft leaving money weeks bank managed back luckily now trying slam miss payment now money overdue actually fault bounced correctly change date wait check credit rating unpaid bill idiots now trying pay two bills couple days mistakes already pay £ phone bill normal person whizz another £ give horrible people third unacceptable experience contract runs coming back due rude conduct lost customer years sure continue lose many treat people like state constant text messages trying sell stuff getting really annoying currently counting days change providers go seen stars prior gone contract everyone must experience unacceptable give people money go another provider ,9,9,4,7,3,9,5,8,14,7,-5.1,Negative,14-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1928, terrible service overcharging account providing adequate protectionsnotifications regarding data usage went store raise concerns one members staff angel branch cared providing type customer service ,1,3,1,1,2,1,1,3,1,4,0.45,Positive,14-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1929, nearly years almost ruined life exaggeration put default credit rating contract cancelled months prior even asked phone robbed £ now contact paid debts actually debt even proving paid bill apparently still owed money threatened debt collectors easier pay enough buying house time luckily spotted applying first mortgage left homeless may seem farfetched long years taking money charging extras like tomorrow awful customer service putting default credit rating meant mortgage else live common knowledge billing people defaulting credit ratings contracts longer exist customers go extreme measures prove even got contract advice anyone ever contract sell everything new identity flee country may way fraudulent inner workings may try charge non existent contract ,6,6,5,7,2,6,1,4,8,7,-4.2,Negative,14-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1930, bad customer service continuing concern safe data storage something feel passionately personally going distressing call telecoms giant decided interrupting usual blogs inform others mistakes right thing shocking see little large corporates value customer service personally feel right highlight fails experience others extra vigilant maybe businesses learn learning classroom good customer service approached find interesting reality rarely happens following massive amounts data breaches last years worrying discover large company still value customers concerns protecting data proceed blatant lies order avoid staying past closing time pm many may argue case two call handlers must highlight blog title came call looked trust pilot saw reviews customers star rating mass disgruntled customers writing bad reviews one stood titled   worst company history earth  reading kicked looking first customers receive false security thinking large company must successful reason surely must right another reason blog carry social experiment studies curious much companies value social media perceived platforms interested see respond social posts like invite respond formal apology message reassurance thousands upset customers trust pilot really listen actually care watch space  failed      fail change failed credit check message volume calls receive unmanageable never mind damage telling people failed credit check causefail passing call handler handler information provided meaning minutes spent explaining things fail mohab called credit team advised us pending applications proved someone lied us either first lady mohab given us conflicting information fail asking speak manager told able customers way speak potential new customersfail continually assuring us held personal data us received texts emails later enabled us log see information mohab able read bank details much distressing result fail phone hour half mohab told us continue call closed pm pm good way deal concerned customers ,8,12,6,11,6,9,4,21,15,25,3.8,Positive,14-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1931, wow customer services send pillar post swansea store personnel emotionally violent piers insurance says one thing store another bad service cost £ ,2,1,2,2,0,1,1,0,2,2,-1,Negative,14-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1932, included tariffs gb data extra gb data £ per month text messages nearly every week saying running data pay £ another gb received message stating still days bundle go mb left try discuss calling explain understand now feel like banging head brick wall tied contract contacting company called revolver discuss hopefully look find hard believe using total gb gb within bundle gb extra £ ,1,1,0,1,1,1,0,2,1,5,1.95,Positive,13-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1933, worst customer service ever ,0,0,0,0,0,0,0,0,0,1,-0.5,Negative,13-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1934, never issue network reliable feel undervalued since new customers sim deal cheaper locked contract change ,0,2,0,1,1,0,1,2,0,2,1.55,Positive,13-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1935, spent days trying help order problem never resolved spent hour half hold days told call handler extremely rude disgustingly rude customer years contacts runs weeks leaving company never recommend anyone consumer expect spoken respect clearly happen yourselfs anymore ,0,3,0,1,1,1,1,3,2,4,0,Neutral,13-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1936, total lack understanding live chat useless now kept hold hour minutes appalling service stay clear unless nothing better hold eternity act together ,0,0,1,1,0,0,0,1,3,1,0.05,Positive,13-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1937, absolutely shocking company past year issues every month bills take extra money month year still owing money customer service absolutely appalling recommend everyone stay away save hassle ,2,2,2,2,2,1,1,4,2,5,-0.25,Negative,13-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1938, good signal time expensive networks change ,0,2,0,1,1,0,1,1,0,1,0.5,Positive,13-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1939, deceptive rip company sell day contract even state agreement ends x date days now end roll keep charging end time blatent liars never ever use products go someone else beg ,0,1,0,0,0,1,0,1,2,1,-1.75,Negative,13-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1940, job manager customer services advisor mine misadvises someone honoured agree something honoured mistake made honoured called honest personcalled upgrade got letter £ two days later asked cancel agreed incorrect send decided take via direct debit days christmas anyway forced claw back bank people borderline scum honestly take contract paid lie constantly take money entitled put bad credit marks credit rating payments trying take due admit mistakes phone nothing resolve believe company huge awful bottom heart beg never go near people advise every human know boycott terrible experience ,8,2,6,7,2,10,1,7,14,8,-3.9,Negative,13-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1941, unfortunately option stars recently switched multiple issues every month recent issue lack reception store help used online chat multiple times called another phone sent email requested email response keep trying call complained social media yet respond five channels contact even manage send email understand problem never experienced anything like company ridiculous ,1,1,1,1,0,1,0,2,3,5,-1.7,Negative,13-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1942, found cancelling contract months ago months direct debits extra takencomplete joke tried ringing got ,0,0,0,0,1,0,0,1,1,2,0.8,Positive,12-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
1943, awful customer service £ month contract issue system weeks service activate sim correctly compensation offered allowed leave contract early without cancellation fee absolutely awful never advise anyone take contract definitely personally never use future ,2,0,1,1,0,2,1,2,3,2,1.11E-16,Positive,12-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
1944, dishonest customer services point theft keep charging unused services numerous requests cease wonder worst cs rating network long way even instruction recorded chat transcript refuse honour ,3,2,2,2,0,3,0,2,4,2,-2.35,Negative,11-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
1945, everything company utterly appalling every single issue takes multiple calls minute durations fixed talking many issues even ending contract keep charging one call back pathetic bankrupt already favour go smaller mvno knows ,0,1,2,2,0,2,0,2,4,0,-2.65,Negative,11-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
